game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,venue,venue_link
2012030224,20122013,Postseason,5/23/13,6,3,3,2,BBVA Stadium,/api/v1/venues/null
2015030114,20152016,Postseason,4/21/16,13,2,2,1,Centruy Link Field,/api/v1/venues/null
2013020941,20132014,Regular Season,3/7/14,7,14,3,1,Audi Field,/api/v1/venues/null
2012020439,20122013,Regular Season,3/20/13,30,17,2,2,Dignity Health Sports Park,/api/v1/venues/null
2013020153,20132014,Regular Season,10/26/13,23,19,3,2,Talen Energy Stadium,/api/v1/venues/null
2014020694,20142015,Regular Season,1/22/15,6,21,2,2,BC Place,/api/v1/venues/null
2012030213,20122013,Postseason,5/19/13,5,9,1,2,Yankee Stadium,/api/v1/venues/null
2015030174,20152016,Postseason,4/22/16,24,18,2,1,Allianz Field,/api/v1/venues/null
2013030183,20132014,Postseason,4/23/14,28,26,2,3,Nippert Stadium,/api/v1/venues/null
2013020045,20132014,Regular Season,10/10/13,16,19,2,3,Talen Energy Stadium,/api/v1/venues/null
2013020443,20132014,Regular Season,12/8/13,18,15,2,3,Providence Park,/api/v1/venues/null
2013020663,20132014,Regular Season,1/10/14,15,14,2,3,Audi Field,/api/v1/venues/null
2012020693,20122013,Regular Season,4/25/13,28,27,1,2,Avaya Stadium,/api/v1/venues/null
2012020643,20122013,Regular Season,4/18/13,29,24,3,2,Rio Tinto Stadium,/api/v1/venues/null
2017020447,20172018,Regular Season,12/10/17,52,14,3,2,Audi Field,/api/v1/venues/null
2013021157,20132014,Regular Season,4/4/14,15,1,1,2,Mercedes-Benz Stadium,/api/v1/venues/null
2013020427,20132014,Regular Season,12/6/13,52,13,2,3,BBVA Stadium,/api/v1/venues/null
2013020762,20132014,Regular Season,1/24/14,9,14,3,3,Audi Field,/api/v1/venues/null
2012020626,20122013,Regular Season,4/15/13,4,8,5,3,Red Bull Arena,/api/v1/venues/null
2012020117,20122013,Regular Season,2/3/13,26,24,2,5,Rio Tinto Stadium,/api/v1/venues/null
2014020015,20142015,Regular Season,10/10/14,20,22,3,2,Maryland SoccerPlex,/api/v1/venues/null
2016020537,20162017,Regular Season,12/30/16,16,18,3,2,Allianz Field,/api/v1/venues/null
2015020836,20152016,Regular Season,2/14/16,26,1,0,1,Mercedes-Benz Stadium,/api/v1/venues/null
2017020537,20172018,Regular Season,12/22/17,21,26,1,2,Nippert Stadium,/api/v1/venues/null
2015020117,20152016,Regular Season,10/25/15,12,28,2,3,Banc of California Stadium,/api/v1/venues/null
2015021108,20152016,Regular Season,3/25/16,26,52,1,2,Providence Park,/api/v1/venues/null
2017020318,20172018,Regular Season,11/22/17,8,25,1,3,SeatGeek Stadium,/api/v1/venues/null
2015020580,20152016,Regular Season,1/3/16,30,13,1,2,BBVA Stadium,/api/v1/venues/null
2017020140,20172018,Regular Season,10/26/17,53,3,2,3,BBVA Stadium,/api/v1/venues/null
2016020936,20162017,Regular Season,3/3/17,3,6,2,1,Toyota Stadium,/api/v1/venues/null
2016020726,20162017,Regular Season,1/26/17,23,21,3,2,BC Place,/api/v1/venues/null
2015020319,20152016,Regular Season,11/26/15,4,2,1,3,Centruy Link Field,/api/v1/venues/null
2016020392,20162017,Regular Season,12/8/16,6,15,3,2,Providence Park,/api/v1/venues/null
2017020237,20172018,Regular Season,11/10/17,30,8,3,0,Red Bull Arena,/api/v1/venues/null
2017021000,20172018,Regular Season,3/3/18,4,14,4,4,Audi Field,/api/v1/venues/null
2016020130,20162017,Regular Season,10/31/16,15,20,3,1,BMO Field,/api/v1/venues/null
2016020266,20162017,Regular Season,11/20/16,22,25,3,2,SeatGeek Stadium,/api/v1/venues/null
2015021113,20152016,Regular Season,3/25/16,2,14,2,5,Audi Field,/api/v1/venues/null
2016021140,20162017,Regular Season,3/30/17,19,53,3,1,Mapfre Stadium,/api/v1/venues/null
2017020213,20172018,Regular Season,11/5/17,17,22,2,0,Maryland SoccerPlex,/api/v1/venues/null
2016021104,20162017,Regular Season,3/25/17,52,24,1,3,Rio Tinto Stadium,/api/v1/venues/null
2017020619,20172018,Regular Season,1/5/18,12,5,2,0,Children's Mercy Park,/api/v1/venues/null
2016020607,20162017,Regular Season,1/9/17,18,16,2,3,Gillette Stadium,/api/v1/venues/null
2017020798,20172018,Regular Season,2/4/18,29,2,3,2,Centruy Link Field,/api/v1/venues/null
2017020530,20172018,Regular Season,12/22/17,3,1,3,3,Mercedes-Benz Stadium,/api/v1/venues/null
2017020726,20172018,Regular Season,1/23/18,21,10,2,2,WakeMed Soccer Park,/api/v1/venues/null
2015020333,20152016,Regular Season,11/27/15,16,24,3,2,Rio Tinto Stadium,/api/v1/venues/null
2013020632,20132014,Regular Season,1/5/14,12,2,3,2,Centruy Link Field,/api/v1/venues/null
2017020447,20172018,Regular Season,12/10/17,52,14,3,2,Audi Field,/api/v1/venues/null
