game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,venue,venue_link
2012020122,20122013,Regular Season,2/3/13,1,2,3,0,Centruy Link Field,/api/v1/venues/null
2012020714,20122013,Regular Season,4/27/13,1,3,0,2,BBVA Stadium,/api/v1/venues/null
2012020128,20122013,Regular Season,2/6/13,3,1,1,3,Mercedes-Benz Stadium,/api/v1/venues/null
2012020635,20122013,Regular Season,4/16/13,3,4,2,2,SeatGeek Stadium,/api/v1/venues/null
2012020006,20122013,Regular Season,1/20/13,1,2,2,1,Centruy Link Field,/api/v1/venues/null
2012020041,20122013,Regular Season,1/25/13,3,4,1,2,SeatGeek Stadium,/api/v1/venues/null
2012020191,20122013,Regular Season,2/15/13,2,3,3,3,BBVA Stadium,/api/v1/venues/null
2012020143,20122013,Regular Season,2/8/13,2,3,1,2,BBVA Stadium,/api/v1/venues/null
2012020582,20122013,Regular Season,4/9/13,4,2,1,2,Centruy Link Field,/api/v1/venues/null
2012020094,20122013,Regular Season,2/1/13,2,1,3,2,Mercedes-Benz Stadium,/api/v1/venues/null
2012020648,20122013,Regular Season,4/18/13,1,4,3,0,SeatGeek Stadium,/api/v1/venues/null
2012020402,20122013,Regular Season,3/15/13,1,4,1,1,SeatGeek Stadium,/api/v1/venues/null
2012020671,20122013,Regular Season,4/21/13,1,3,1,2,BBVA Stadium,/api/v1/venues/null
2012020080,20122013,Regular Season,1/30/13,4,3,1,2,BBVA Stadium,/api/v1/venues/null
2012020329,20122013,Regular Season,3/6/13,4,3,2,2,BBVA Stadium,/api/v1/venues/null
2012020207,20122013,Regular Season,2/17/13,1,2,1,3,Centruy Link Field,/api/v1/venues/null
2012020522,20122013,Regular Season,4/1/13,2,1,3,1,Mercedes-Benz Stadium,/api/v1/venues/null
2012020694,20122013,Regular Season,4/25/13,2,4,1,2,SeatGeek Stadium,/api/v1/venues/null
2012020483,20122013,Regular Season,3/26/13,3,4,3,2,SeatGeek Stadium,/api/v1/venues/null
2012020030,20122013,Regular Season,1/23/13,4,1,0,3,Mercedes-Benz Stadium,/api/v1/venues/null
2012020389,20122013,Regular Season,3/13/13,4,1,2,3,Mercedes-Benz Stadium,/api/v1/venues/null
2012020220,20122013,Regular Season,2/18/13,4,2,5,0,Centruy Link Field,/api/v1/venues/null
2012020429,20122013,Regular Season,3/19/13,3,1,3,2,Mercedes-Benz Stadium,/api/v1/venues/null
