game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,venue,venue_link
2015030115,20152016,Postseason,4/23/16,2,13,2,1,BBVA Stadium,/api/v1/venues/null
2015030116,20152016,Postseason,4/24/16,13,2,1,2,Centruy Link Field,/api/v1/venues/null
2013030171,20132014,Postseason,4/17/14,25,24,3,2,Rio Tinto Stadium,/api/v1/venues/null
2013030172,20132014,Postseason,4/19/14,25,24,2,3,Rio Tinto Stadium,/api/v1/venues/null
2013030173,20132014,Postseason,4/22/14,24,25,0,3,SeatGeek Stadium,/api/v1/venues/null
2013030174,20132014,Postseason,4/24/14,24,25,2,2,SeatGeek Stadium,/api/v1/venues/null
2013030175,20132014,Postseason,4/26/14,25,24,2,4,Rio Tinto Stadium,/api/v1/venues/null
2013030176,20132014,Postseason,4/28/14,24,25,3,2,SeatGeek Stadium,/api/v1/venues/null
2016030231,20162017,Postseason,4/27/17,18,19,2,3,Talen Energy Stadium,/api/v1/venues/null
2016030232,20162017,Postseason,4/29/17,18,19,2,3,Talen Energy Stadium,/api/v1/venues/null
2016030233,20162017,Postseason,4/30/17,19,18,1,3,Allianz Field,/api/v1/venues/null
2016030234,20162017,Postseason,5/3/17,19,18,1,2,Allianz Field,/api/v1/venues/null
2016030235,20162017,Postseason,5/6/17,18,19,1,2,Talen Energy Stadium,/api/v1/venues/null
2016030236,20162017,Postseason,5/7/17,19,18,1,3,Allianz Field,/api/v1/venues/null
2015030161,20152016,Postseason,4/14/16,16,19,0,1,Talen Energy Stadium,/api/v1/venues/null
2015030162,20152016,Postseason,4/16/16,16,19,3,2,Talen Energy Stadium,/api/v1/venues/null
2015030163,20152016,Postseason,4/17/16,19,16,3,2,Gillette Stadium,/api/v1/venues/null
2015030164,20152016,Postseason,4/20/16,19,16,2,3,Gillette Stadium,/api/v1/venues/null
2015030165,20152016,Postseason,4/22/16,16,19,2,3,Talen Energy Stadium,/api/v1/venues/null
2015030166,20152016,Postseason,4/24/16,19,16,3,4,Gillette Stadium,/api/v1/venues/null
2015030167,20152016,Postseason,4/26/16,16,19,2,3,Talen Energy Stadium,/api/v1/venues/null
2014030221,20142015,Postseason,4/30/15,15,3,2,1,BBVA Stadium,/api/v1/venues/null
2014030222,20142015,Postseason,5/2/15,15,3,2,3,BBVA Stadium,/api/v1/venues/null
2014030223,20142015,Postseason,5/4/15,3,15,0,1,Providence Park,/api/v1/venues/null
2014030224,20142015,Postseason,5/6/15,3,15,1,2,Providence Park,/api/v1/venues/null
2014030225,20142015,Postseason,5/8/15,15,3,1,2,BBVA Stadium,/api/v1/venues/null
2014030226,20142015,Postseason,5/10/15,3,15,2,3,Providence Park,/api/v1/venues/null
2014030227,20142015,Postseason,5/13/15,15,3,1,2,BBVA Stadium,/api/v1/venues/null
2014030211,20142015,Postseason,5/1/15,14,8,2,1,Red Bull Arena,/api/v1/venues/null
2014030212,20142015,Postseason,5/3/15,14,8,4,2,Red Bull Arena,/api/v1/venues/null
2014030213,20142015,Postseason,5/6/15,8,14,1,2,Audi Field,/api/v1/venues/null
2014030214,20142015,Postseason,5/7/15,8,14,4,2,Audi Field,/api/v1/venues/null
2014030215,20142015,Postseason,5/9/15,14,8,1,2,Red Bull Arena,/api/v1/venues/null
2014030216,20142015,Postseason,5/12/15,8,14,1,2,Audi Field,/api/v1/venues/null
2016030131,20162017,Postseason,4/13/17,10,15,2,3,Providence Park,/api/v1/venues/null
2016030132,20162017,Postseason,4/15/17,10,15,2,3,Providence Park,/api/v1/venues/null
2016030133,20162017,Postseason,4/17/17,15,10,3,2,WakeMed Soccer Park,/api/v1/venues/null
2016030134,20162017,Postseason,4/19/17,15,10,3,2,WakeMed Soccer Park,/api/v1/venues/null
2016030135,20162017,Postseason,4/21/17,10,15,1,2,Providence Park,/api/v1/venues/null
2016030136,20162017,Postseason,4/23/17,15,10,2,1,WakeMed Soccer Park,/api/v1/venues/null
2016030141,20162017,Postseason,4/12/17,29,5,1,3,Children's Mercy Park,/api/v1/venues/null
2016030142,20162017,Postseason,4/14/17,29,5,1,2,Children's Mercy Park,/api/v1/venues/null
2016030143,20162017,Postseason,4/16/17,5,29,3,2,Exploria Stadium,/api/v1/venues/null
2016030144,20162017,Postseason,4/18/17,5,29,2,3,Exploria Stadium,/api/v1/venues/null
2016030145,20162017,Postseason,4/20/17,29,5,2,3,Children's Mercy Park,/api/v1/venues/null
2014030141,20142015,Postseason,4/15/15,2,15,2,1,Providence Park,/api/v1/venues/null
2014030142,20142015,Postseason,4/17/15,2,15,3,2,Providence Park,/api/v1/venues/null
2014030143,20142015,Postseason,4/19/15,15,2,1,2,Centruy Link Field,/api/v1/venues/null
2014030144,20142015,Postseason,4/21/15,15,2,2,1,Centruy Link Field,/api/v1/venues/null
2014030145,20142015,Postseason,4/23/15,2,15,1,3,Providence Park,/api/v1/venues/null
2014030146,20142015,Postseason,4/25/15,15,2,1,3,Centruy Link Field,/api/v1/venues/null
