game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,venue,venue_link
2017030156,20172018,Postseason,4/22/18,18,21,3,0,BC Place,/api/v1/venues/null
2017030411,20172018,Postseason,5/29/18,15,54,2,4,Cheney Stadium,/api/v1/venues/null
2017030412,20172018,Postseason,5/31/18,15,54,3,2,Cheney Stadium,/api/v1/venues/null
2017030413,20172018,Postseason,6/3/18,54,15,1,3,Providence Park,/api/v1/venues/null
2017030414,20172018,Postseason,6/5/18,54,15,2,4,Providence Park,/api/v1/venues/null
2017030415,20172018,Postseason,6/8/18,15,54,2,3,Cheney Stadium,/api/v1/venues/null
2017030221,20172018,Postseason,4/26/18,5,15,3,2,Providence Park,/api/v1/venues/null
2017030222,20172018,Postseason,4/29/18,5,15,1,2,Providence Park,/api/v1/venues/null
2017030223,20172018,Postseason,5/1/18,15,5,2,3,Children's Mercy Park,/api/v1/venues/null
2017030224,20172018,Postseason,5/3/18,15,5,1,3,Children's Mercy Park,/api/v1/venues/null
2017030225,20172018,Postseason,5/5/18,5,15,3,4,Providence Park,/api/v1/venues/null
2017030226,20172018,Postseason,5/7/18,15,5,2,1,Children's Mercy Park,/api/v1/venues/null
2017030161,20172018,Postseason,4/11/18,30,52,2,3,Providence Park,/api/v1/venues/null
2017030162,20172018,Postseason,4/13/18,30,52,1,2,Providence Park,/api/v1/venues/null
2017030163,20172018,Postseason,4/15/18,52,30,2,4,Exploria Stadium,/api/v1/venues/null
2017030164,20172018,Postseason,4/18/18,52,30,2,0,Exploria Stadium,/api/v1/venues/null
2017030165,20172018,Postseason,4/20/18,30,52,0,3,Providence Park,/api/v1/venues/null
2013020674,20132014,Regular Season,1/11/14,19,23,1,2,Saputo Stadium,/api/v1/venues/null
2013020177,20132014,Regular Season,10/29/13,24,4,3,2,SeatGeek Stadium,/api/v1/venues/null
2012020225,20122013,Regular Season,2/19/13,29,24,2,3,Rio Tinto Stadium,/api/v1/venues/null
2012020577,20122013,Regular Season,4/8/13,12,6,2,4,Toyota Stadium,/api/v1/venues/null
2013021085,20132014,Regular Season,3/25/14,17,29,2,2,Exploria Stadium,/api/v1/venues/null
2012020122,20122013,Regular Season,2/3/13,1,2,3,0,Centruy Link Field,/api/v1/venues/null
2012020387,20122013,Regular Season,3/13/13,26,27,2,3,Avaya Stadium,/api/v1/venues/null
2013021036,20132014,Regular Season,3/19/14,15,24,3,2,Rio Tinto Stadium,/api/v1/venues/null
2012020510,20122013,Regular Season,3/31/13,26,30,3,3,Exploria Stadium,/api/v1/venues/null
2013020704,20132014,Regular Season,1/15/14,20,18,2,2,Allianz Field,/api/v1/venues/null
2013020021,20132014,Regular Season,10/5/13,17,6,1,2,Toyota Stadium,/api/v1/venues/null
2012020511,20122013,Regular Season,3/30/13,15,7,3,3,Rio Tinto Stadium,/api/v1/venues/null
2012020116,20122013,Regular Season,2/3/13,16,20,2,2,BMO Field,/api/v1/venues/null
2013020885,20132014,Regular Season,2/27/14,19,23,0,1,Saputo Stadium,/api/v1/venues/null
2013020937,20132014,Regular Season,3/6/14,8,24,3,3,Rio Tinto Stadium,/api/v1/venues/null
2013020275,20132014,Regular Season,11/14/13,4,5,2,1,Children's Mercy Park,/api/v1/venues/null
2013020411,20132014,Regular Season,12/4/13,5,2,3,2,Centruy Link Field,/api/v1/venues/null
2013020442,20132014,Regular Season,12/8/13,52,14,2,1,Audi Field,/api/v1/venues/null
2013020230,20132014,Regular Season,11/8/13,13,6,1,2,Toyota Stadium,/api/v1/venues/null
2013020335,20132014,Regular Season,11/22/13,14,28,1,3,Banc of California Stadium,/api/v1/venues/null
2013021187,20132014,Regular Season,4/9/14,6,30,3,3,Exploria Stadium,/api/v1/venues/null
2013020898,20132014,Regular Season,3/1/14,28,7,2,2,Rio Tinto Stadium,/api/v1/venues/null
2013020585,20132014,Regular Season,12/29/13,15,7,1,1,Rio Tinto Stadium,/api/v1/venues/null
